general_folder,folder,file,ptm,gene,other,fnm
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM370,CO1/370-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM370,CO1/370-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM371,PTM371,psbar2,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM372,CO1/372-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM372,CO1/372-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM373,CO1/373-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM373,CO1/373-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM374,CO1/374-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM374,CO1/374-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM375,CO1/375-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM375,CO1/375-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM376,CO1/376-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM376,CO1/376-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM377,CO1/377-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM377,CO1/377-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM378,CO1/378-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM378,CO1/378-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM379,CO1/379-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM379,CO1/379-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM380,CO1/380-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM380,CO1/380-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM381,CO1/381-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM381,CO1/381-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM382,CO1/382-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM382,CO1/382-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM383,CO1/383-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM383,CO1/383-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM384,CO1/384-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM384,CO1/384-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM385,CO1/385-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM385,CO1/385-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,CO1/386-GWSFn,gwsfn,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,CO1/386-GWSFn,gwsrx,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,psbaf,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,psbaf,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,psbar2,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,psbar2,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,psbar2,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM386,PTM386,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387_GWSFn_P1409947_031.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387_psbAF1_P1409947_029.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,psbar2,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM387,PTM387,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388_GWSFn_P1409947_032.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388_psbAF1_P1409947_030.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,f57,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,psbar2,P1409319,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,rbclrevnew,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,tlf5,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM388,PTM388,tlr,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM403_psbAF1_P1308580_094.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM403,PTM403,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM404_LF3_P1308312_015.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM404_Rx_P1308312_061.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM404,COI/PTM404,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM404,COI/PTM404,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM408_M13F_P1410660_051.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM408,PTM408,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM409_M13F_P1410660_052.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM409,PTM409,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411_LF3_P1308312_016.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411_psbAF1_P1308580_011.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411_psbAR2_P1308800_044.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411_Rx_P1308312_062.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411,COI/PTM411,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411,COI/PTM411,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411,psbA/PTM411,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM411,psbA/PTM411,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412_LF3_P1308312_031.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412_psbAF1_P1308580_012.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412_Rx_P1308312_077.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412,COI/PTM412,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412,COI/PTM412,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM412,psbA/PTM412,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM413_LF3_P1308312_032.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM413_Rx_P1308312_078.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM413,PTM413,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM413,PTM413,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415_LF3_P1308312_047.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415_psbAF1_P1308580_027.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415_psbAR2_P1308800_059.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415_Rx_P1308312_093.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415,COI/PTM415,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415,COI/PTM415,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415,psbA/PTM415,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM415,psbA/PTM415,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416_LF3_P1308312_048.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416_psbAF1_P1308580_028.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416_psbAR2_P1308800_060.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416_Rx_P1308312_094.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416,COI/PTM416,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416,COI/PTM416,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416,psbA/PTM416,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM416,psbA/PTM416,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM417_GWSFn_P1308580_092.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM417,PTM417,gwsfn,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM418_M13F_P1410660_067.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM418,PTM418,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419_LF3_P1308312_063.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419_psbAF1_P1308580_043.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419_Rx_P1308312_011.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419,COI/PTM419,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419,COI/PTM419,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM419,psbA/PTM419,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_F57_P1815408_093.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_F753_P1815408_041.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_LF3_P1308312_064.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_psbAF1_P1815408_080_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_psbaF1_P1815408_080.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_psbAR2_P1815408_045_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_psbaR2_P1815408_045.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_R1150K_P1815408_008.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_rbcL_F57_P1815408_093_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_rbcL_F753_P1815408_041_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_rbcL_R1150K_P1815408_008_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_rbcLrevNEW_P1815408_060_GOOD.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_rbclrevNEW_P1815408_060.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420_Rx_P1308312_012.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420,PTM420,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM420,PTM420,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422_M13F_P1410660_068.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422_M13F_P1410690_030.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM422,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM422,m3f,P1410690,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,f57,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,gwsfn,P1410587,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,gwsfn,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,gwsrx,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,rbclrevnew,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,tlf5,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM422,PTM442,tlr,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423_LF3_P1308312_079.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423_psbAF1_P1308580_044.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423_Rx_P1308312_027.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,COI/PTM423,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,COI/PTM423,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,psbA/PTM423,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,psbaf,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,psbar2,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM423,PTM423,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM424_M13F_P1410660_083.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM424,PTM424,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM425_M13F_P1410660_084.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM425,PTM425,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM426_M13F_P1410660_001.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM426,PTM426,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM427,PTM427,gwsfn,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM427,PTM427,gwsfn,P1511755,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM428_M13F_P1410660_002.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM428,PTM428,m3f,P1410660,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,f57,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,m3f,P1511755,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,rbclrevnew,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,rbclrevnew,P1511469,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,tlf5,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM430,PTM430,tlr,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM432,PTM432,gazf2,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,f57,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,rbclrevnew,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,rbclrevnew,P1511456,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,tlf5,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,tlr,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM433,PTM433,tlr,P1511456,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM435,PTM435,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM435,PTM435,m3f,P1511456,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM437,PTM437,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM440,PTM440,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442_psbAF1_P1308580_059.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442_psbAR2_P1308800_075.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,f57,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,gwsfn,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,gwsrx,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,rbclrevnew,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,tlf5,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM442,PTM442,tlr,P1410595,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM443,PTM443,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM444_psbAF1_P1308676_055.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM444_psbAF1_P1308701_078.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM444,PTM444,psbaf,P1308676,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM444,PTM444,psbaf,P1308701,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445_psbAF1_P1308580_060.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445_psbAF1_P1308598_016.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445_psbAR2_P1308800_076.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445,PTM445,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445,PTM445,psbaf,P1308598,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM445,PTM445,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449_LF3_P1308312_080.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449_psbAF1_P1308580_075.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449_Rx_P1308312_028.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449,COI/PTM449,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449,COI/PTM449,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM449,psbA/PTM449,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450_LF3_P1308312_095.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450_psbAR2_P1308800_091.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450_Rx_P1308312_043.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450,COI/PTM450,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450,COI/PTM450,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450,psbA/PTM450,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM450,psbA/PTM450,psbar2,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM451,PTM451,m3f,P1511749,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM451,PTM451,m3f,P1511755,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM453_LF3_P1308312_013.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM453_Rx_P1308312_059.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM453,PTM453,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM453,PTM453,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM454,PTM454,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455_LF3_P1308312_096.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455_LF3_P1308342_074.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455_Rx_P1308312_044.ab1,NA,NA,NA,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455,COI/PTM455,lf3,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455,COI/PTM455,rx,P1308312,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM455,psbA/PTM455,psbaf,P1308580,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM456,PTM456,m3f,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM456,PTM456,m3f,P1511456,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM457,PTM457,m3f,P1511613,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM457,PTM457,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM457,PTM457,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,f57,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,m3f,P1511617,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,rbclrevnew,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,rbclrevnew,P1511469,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,tlf5,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM458,PTM458,tlr,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM459,PTM459,gazf2,P1511448,NA
/Volumes/martonelab/Sequences/0_PTM,PTM001-500,PTM460,PTM460 (1)/PTM460,f57,P1511617,NA
